book_id,genres,image_url,isbn,page_num,pub_year,rating,title,writer
4214,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1301592315M/9644151.JPG,45786,109,2011,4,"ASHFALL (ASHFALL, #1)",MIKE MULLIN
4215,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392015126M/17675031.JPG,177582,128,2014,4,THIS STAR WON'T GO OUT: THE LIFE AND WORDS OF ESTHER GRACE EARL,"ESTHER EARL, LORI EARL, WAYNE EARL, JOHN GREEN"
4216,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348154483M/13596166.JPG,12888,182,2013,4,JOYLAND,STEPHEN KING
4217,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403809486M/22544024.JPG,55444,110,2015,4,SECRETS OF A CHARMED LIFE,SUSAN MEISSNER
4218,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327983041M/13003565.JPG,399170898,130,2012,4,"THE INVADERS (BROTHERBAND CHRONICLES, #2)",JOHN FLANAGAN
4219,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348163457M/375013.JPG,340606517,234,1982,4,SCHINDLER'S LIST,THOMAS KENEALLY
4220,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327924655M/7779.JPG,679800034,137,1954,4,HORTON HEARS A WHO!,DR. SEUSS
4221,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344398815M/8570787.JPG,61732370,125,2012,4,DROP DEAD HEALTHY: ONE MAN'S HUMBLE QUEST FOR BODILY PERFECTION,A.J. JACOBS
4222,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486028973M/19358975.JPG,679800034,122,2014,5,"SAGA, VOL. 3 (SAGA, #3)","BRIAN K. VAUGHAN, FIONA STAPLES"
4223,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309207156M/114128.JPG,115370,162,1994,4,HIDDEN RICHES,NORA ROBERTS
4224,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341794666M/10776793.JPG,374346674,124,2007,4,WAR BRIDES,HELEN BRYAN
4225,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1467700995M/5454.JPG,385731051,177,2003,4,"THE SECOND SUMMER OF THE SISTERHOOD (SISTERHOOD, #2)",ANN BRASHARES
4226,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410020040M/17876893.JPG,425273865,166,2014,4,"CAPTIVATED BY YOU (CROSSFIRE, #4)",SYLVIA DAY
4227,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320418133M/615921.JPG,810949148,129,2003,4,HALO: FIRST STRIKE,ERIC S. NYLUND
4228,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1313772941M/6101718.JPG,670020559,167,2009,3,THE MAGICIANS (THE MAGICIANS #1),LEV GROSSMAN
4229,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333577773M/129650.JPG,375413405,119,1961,4,MASTERING THE ART OF FRENCH COOKING,"JULIA CHILD, SIMONE BECK, LOUISETTE BERTHOLLE"
4230,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327936339M/101299.JPG,375408266,283,1995,4,THE READER,"BERNHARD SCHLINK, CAROL BROWN JANEWAY"
4231,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1271790569M/8070049.JPG,312575939,115,2010,4,"WINTER'S PASSAGE (IRON FEY, #1.5)",JULIE KAGAWA
4232,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372089735M/17182421.JPG,440975344,149,2013,3,THE RETURNED,JASON MOTT
4233,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408792653M/61666.JPG,10425,190,1985,4,CONTACT,CARL SAGAN
4234,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414559844M/1211904.JPG,803737203,106,2007,4,"LEVEN THUMPS AND THE EYES OF THE WANT (LEVEN THUMPS, #3)",OBERT SKYE
4235,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1491595510M/23513349.JPG,99498596,127,2014,4,MILK AND HONEY,RUPI KAUR
4236,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327949203M/4935682.JPG,446400157,148,2009,4,"SYREN (SEPTIMUS HEAP, #5)",ANGIE SAGE
4237,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396422530M/61539.JPG,70376,185,1962,4,THE STRUCTURE OF SCIENTIFIC REVOLUTIONS,THOMAS S. KUHN
4238,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310494632M/2149535.JPG,876859260,138,2007,4,"BLOOD NOIR (ANITA BLAKE, VAMPIRE HUNTER #16)",LAURELL K. HAMILTON
4239,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1464568467M/9542259.JPG,679800034,126,2011,4,"ENVY (FALLEN ANGELS, #3)",J.R. WARD
4240,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1325641431M/12617758.JPG,316224138,145,2012,3,THE EXPATS,CHRIS PAVONE
4241,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1349015533M/176326.JPG,316098124,120,2006,4,"THE PROBLEM CHILD (THE SISTERS GRIMM, #3)","MICHAEL BUCKLEY, PETER FERGUSON"
4242,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1438797669M/46164.JPG,679800034,506,1933,4,TENDER IS THE NIGHT,F. SCOTT FITZGERALD
4243,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320512373M/11395597.JPG,446612766,147,2011,4,WHY BE HAPPY WHEN YOU COULD BE NORMAL?,JEANETTE WINTERSON
4244,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311761846M/12063467.JPG,196078,112,2011,4,"FURY (NEW SPECIES, #1)",LAURANN DOHNER
4245,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1263465492M/7187395.JPG,122570,130,2010,4,"THE WALK (THE WALK, #1)",RICHARD PAUL EVANS
4246,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392309572M/20803953.JPG,54298,133,2013,4,"BULLY (FALL AWAY, #1)",PENELOPE DOUGLAS
4247,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1339602131M/8442457.JPG,297859382,296,2012,4,GONE GIRL,GILLIAN FLYNN
4248,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327936345M/40722.JPG,51794,148,1986,4,THE SPORTSWRITER,RICHARD FORD
4249,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1307409930M/6457229.JPG,76587,132,2009,4,"THE MONSTRUMOLOGIST (THE MONSTRUMOLOGIST, #1)",RICK YANCEY
4250,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327888785M/10365343.JPG,758254091,127,2010,3,ZONE ONE,COLSON WHITEHEAD
4251,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327960342M/113304.JPG,26240,192,2000,4,THE THIEF LORD,CORNELIA FUNKE
4252,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396394307M/20801166.JPG,340893613,122,2014,4,A LITTLE SOMETHING DIFFERENT,SANDY   HALL
4253,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320636285M/207034.JPG,131104,124,2006,3,"THE PROPHET OF YONWOOD (BOOK OF EMBER, #3)",JEANNE DUPRAU
4254,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358144875M/15283043.JPG,316041440,121,2013,4,THE DISTANCE BETWEEN US,KASIE WEST
4255,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1282769471M/7745031.JPG,6478964,130,2010,4,"ZERO HISTORY (BLUE ANT, #3)",WILLIAM GIBSON
4256,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330717582M/13125947.JPG,525423664,151,2012,4,"REACHED (MATCHED, #3)",ALLY CONDIE
4257,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1438042897M/4134071.JPG,679800034,163,2009,4,"HUNTED (HOUSE OF NIGHT, #5)","P.C. CAST, KRISTIN CAST"
4258,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328073906M/64394.JPG,91637,151,1961,4,"THE STAINLESS STEEL RAT (STAINLESS STEEL RAT, #4)",HARRY HARRISON
4259,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322281515M/872333.JPG,786838922,147,2006,4,"BLUE BLOODS (BLUE BLOODS, #1)",MELISSA DE LA CRUZ
4260,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1464201354M/12127750.JPG,1479,165,2012,4,"THE MARK OF ATHENA (THE HEROES OF OLYMPUS, #3)",RICK RIORDAN
4261,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1379536072M/18246727.JPG,312187149,110,2014,4,MUD VEIN,TARRYN FISHER
4262,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298426240M/51362.JPG,679800034,142,2002,4,THE SURVIVORS CLUB,LISA GARDNER
4263,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352920738M/16148938.JPG,830737847,107,2012,4,"SECOND SHIFT: ORDER (SHIFT, #2)",HUGH HOWEY
4264,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344205853M/2615008.JPG,679800034,136,2008,3,NETHERLAND,JOSEPH O'NEILL
4265,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486692223M/267972.JPG,316210986,129,1986,4,WAIT TILL HELEN COMES,MARY DOWNING HAHN
4266,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1305123885M/238127.JPG,123610,150,2001,4,"SEDUCTION IN DEATH (IN DEATH, #13)",J.D. ROBB
4267,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414091260M/17333171.JPG,106923,116,2015,4,"MAGIC SHIFTS (KATE DANIELS, #8)",ILONA ANDREWS
4268,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331070373M/13426114.JPG,545208874,152,2012,4,THE HONEST TRUTH ABOUT DISHONESTY: HOW WE LIE TO EVERYONE - ESPECIALLY OURSELVES,DAN ARIELY
4269,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1402661616M/18718848.JPG,115110,128,2015,4,MOSQUITOLAND,DAVID  ARNOLD
4270,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1483391474M/268604.JPG,37212,154,2003,4,"PORTRAIT IN DEATH (IN DEATH, #16)",J.D. ROBB
4271,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400602609M/28187.JPG,786838655,259,2005,4,"THE LIGHTNING THIEF (PERCY JACKSON AND THE OLYMPIANS, #1)",RICK RIORDAN
4272,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1467905395M/23664710.JPG,39060,148,2015,4,"MAKE ME (JACK REACHER, #20)",LEE CHILD
4273,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327203650M/6193.JPG,843960434,189,1983,4,LIFE AND TIMES OF MICHAEL K,J.M. COETZEE
4274,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420153715M/6277410.JPG,345383273,118,2009,4,"THE STONEKEEPER'S CURSE (AMULET, #2)",KAZU KIBUISHI
4275,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327930511M/3090465.JPG,739352350,136,2005,4,"THE TWILIGHT SAGA (TWILIGHT, #1-4)","STEPHENIE MEYER, ILYANA KADUSHIN, MATT WALTERS"
4276,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309239541M/32638.JPG,425204200,147,1992,4,THE THIEF OF ALWAYS,CLIVE BARKER
4277,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1412251739M/23289469.JPG,62237381,128,2015,4,THE GIRL IN THE RED COAT,KATE HAMER
4278,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1357612049M/6337006.JPG,399159894,127,2010,4,PLEASURE OF A DARK PRINCE (IMMORTALS AFTER DARK #9),KRESLEY COLE
4279,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327903636M/21787.JPG,345418263,229,1973,4,THE PRINCESS BRIDE,WILLIAM GOLDMAN
4280,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376730892M/18080889.JPG,201246,119,2013,4,"WORTH THE FIGHT (MMA FIGHTER, #1)",VI KEELAND
4281,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320551686M/899608.JPG,544409914,112,1961,4,A FISH OUT OF WATER,"HELEN MARION PALMER, P.D. EASTMAN"
4282,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326365792M/76706.JPG,451464095,119,1993,4,"TRACK OF THE CAT (ANNA PIGEON, #1)",NEVADA BARR
4283,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375596592M/6186357.JPG,385737947,247,2009,4,"THE MAZE RUNNER (MAZE RUNNER, #1)",JAMES DASHNER
4284,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418788366M/18467802.JPG,802122558,146,2014,4,EUPHORIA,LILY KING
4285,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1459762532M/7505716.JPG,64300,148,1865,4,ALICE'S ADVENTURES IN WONDERLAND & OTHER STORIES,"LEWIS CARROLL, JOHN TENNIEL"
4286,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310371414M/9593911.JPG,679800034,176,2012,4,"PANDEMONIUM (DELIRIUM, #2)",LAUREN OLIVER
4287,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327942522M/102030.JPG,51045,152,1935,4,MUSASHI,"EIJI YOSHIKAWA, CHARLES TERRY, EDWIN O. REISCHAUER"
4288,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417985559M/23281640.JPG,385532458,119,2015,4,"GATHERING PREY (LUCAS DAVENPORT, #25)",JOHN SANDFORD
4289,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373737793M/18114060.JPG,41496,173,2014,4,MISSING YOU,HARLAN COBEN
4290,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1296591096M/2138727.JPG,679800034,141,2008,4,MUDBOUND,HILLARY JORDAN
4291,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462731623M/25067046.JPG,210392,122,2015,4,LOST STARS (STAR WARS: JOURNEY TO THE FORCE AWAKENS),CLAUDIA GRAY
4292,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1347468402M/13640229.JPG,679800034,108,2012,4,"CREED (UNFINISHED HERO, #2)",KRISTEN ASHLEY
4293,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329681513M/7514925.JPG,743451791,115,2012,4,TIGER LILY,JODI LYNN ANDERSON
4294,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363730538M/1617875.JPG,61043583,139,2006,4,MY BEST FRIEND'S GIRL,DOROTHY KOOMSON
4295,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440378428M/23569783.JPG,778313468,111,2015,4,A WINDOW OPENS,ELISABETH EGAN
4296,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358266266M/12107927.JPG,307265722,109,2012,4,"TRUST NO ONE (THE 39 CLUES: CAHILLS VS. VESPERS, #5)",LINDA SUE PARK
4297,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366930267M/17262100.JPG,307265749,165,2013,4,THE LOWLAND,JHUMPA LAHIRI
4298,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320390701M/7521400.JPG,185436,111,2010,4,THIS TIME TOGETHER: LAUGHTER AND REFLECTION,CAROL BURNETT
4299,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327888744M/65399.JPG,345539931,122,1999,4,"SULLIVAN'S ISLAND (LOWCOUNTRY TALES, #1)",DOROTHEA BENTON FRANK
4300,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1448657042M/77449.JPG,374384738,115,1985,4,"HERE BE DRAGONS (WELSH PRINCES, #1)",SHARON KAY PENMAN
4301,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468561630M/140077.JPG,441012183,188,2004,4,"DEAD TO THE WORLD (SOOKIE STACKHOUSE, #4)",CHARLAINE HARRIS
4302,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397227898M/15717721.JPG,743249291,132,2012,4,"IF I WERE YOU (INSIDE OUT, #1)",LISA RENEE JONES
4303,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341274679M/15733346.JPG,81984,113,2012,4,IS IT JUST ME?,MIRANDA HART
4304,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1445981000M/11557.JPG,671741039,133,1987,4,SWAN SONG,ROBERT MCCAMMON
4305,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1260954505M/105.JPG,35625,172,1985,4,CHAPTERHOUSE: DUNE (DUNE CHRONICLES #6),FRANK HERBERT
4306,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1429799057M/24488476.JPG,689856407,138,2015,4,"THE FATE OF TEN (LORIEN LEGACIES, #6)",PITTACUS LORE
4307,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1383918162M/824763.JPG,126276,111,2004,4,"REBORN! VOL. 01: REBORN ARRIVES! (REBORN!, #1)","AKIRA AMANO, JN PRODUCTIONS, FRANCES E. WALL"
4308,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354845928M/44170.JPG,45917,128,2004,4,"THE LOOKING GLASS WARS (THE LOOKING GLASS WARS, #1)",FRANK BEDDOR
4309,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1339732173M/11686.JPG,375868429,136,1978,4,THE STORIES OF JOHN CHEEVER,JOHN CHEEVER
4310,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397600192M/394469.JPG,43054,140,1979,4,SUTTREE,CORMAC MCCARTHY
4311,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1456172607M/22299763.JPG,439895979,129,2016,5,"CROOKED KINGDOM (SIX OF CROWS, #2)",LEIGH BARDUGO
4312,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418330902M/115130.JPG,53637,174,1976,4,A STRANGER IN THE MIRROR,SIDNEY SHELDON
4313,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351838040M/327255.JPG,61449156,175,1984,4,THE FOURTH PROTOCOL,FREDERICK FORSYTH
4314,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344267460M/84786.JPG,385535309,186,1999,4,VOID MOON,MICHAEL CONNELLY
4315,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407707722M/68530.JPG,385264666,166,2002,4,"VAGABOND (THE GRAIL QUEST, #2)",BERNARD CORNWELL
4316,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415588203M/22889767.JPG,385722435,137,2015,4,BETTER THAN BEFORE: MASTERING THE HABITS OF OUR EVERYDAY LIVES,GRETCHEN RUBIN
4317,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407108642M/91767.JPG,60085894,142,1983,4,FRIDA: A BIOGRAPHY OF FRIDA KAHLO,HAYDEN HERRERA
4318,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327879967M/4588.JPG,618711651,204,2005,4,EXTREMELY LOUD AND INCREDIBLY CLOSE,JONATHAN SAFRAN FOER
4319,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389304070M/8709524.JPG,679800034,126,2014,4,"SILVER SHADOWS (BLOODLINES, #5)",RICHELLE MEAD
4320,2,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320443899M/5103512.JPG,62101315,105,2009,4,MARTHA STEWART'S CUPCAKES: 175 INSPIRED IDEAS FOR EVERYONE'S FAVORITE TREAT,MARTHA STEWART
4321,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330095176M/1215290.JPG,83028,113,1958,4,RUDOLPH THE RED-NOSED REINDEER,"BARBARA SHOOK HAZEN, ROBERT LEWIS MAY, RICHARD SCARRY"
4322,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375776480M/43615.JPG,452284694,313,1982,4,"THE GUNSLINGER (THE DARK TOWER, #1)",STEPHEN KING
4323,3,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1303252999M/968.JPG,307277674,450,2003,4,"THE DA VINCI CODE (ROBERT LANGDON, #2)",DAN BROWN
4324,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389006722M/93007.JPG,31815,572,1883,4,THE MERRY ADVENTURES OF ROBIN HOOD,HOWARD PYLE
4325,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1264522557M/7202829.JPG,330339184,140,2010,4,"THE DEVIL COLONY (SIGMA FORCE, #7)",JAMES ROLLINS
4326,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417900922M/29580.JPG,553803735,246,1953,4,SECOND FOUNDATION (FOUNDATION #3),ISAAC ASIMOV
4327,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310421579M/783291.JPG,743457587,163,2007,3,THE ALMOST MOON,ALICE SEBOLD
4328,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1217483848M/1434105.JPG,553579754,125,2008,4,"PLUM LUCKY (STEPHANIE PLUM, #13.5)",JANET EVANOVICH
4329,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355371689M/682804.JPG,345348109,164,1974,4,"THE KILLER ANGELS (THE CIVIL WAR TRILOGY, #2)",MICHAEL SHAARA
4330,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399583343M/214614.JPG,140621334,137,1968,4,DESERT SOLITAIRE,EDWARD ABBEY
4331,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1416448162M/5199185.JPG,90115,117,2009,4,FAHRENHEIT 451: THE AUTHORIZED ADAPTATION,"TIM HAMILTON, RAY BRADBURY"
4332,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1369052110M/12962439.JPG,6498868,125,2011,4,"A GAME OF THRONES: THE GRAPHIC NOVEL, VOL. 1","DANIEL ABRAHAM, GEORGE R.R. MARTIN, TOMMY PATTERSON"
4333,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1401432508M/4099.JPG,316406813,117,1999,4,THE PRAGMATIC PROGRAMMER: FROM JOURNEYMAN TO MASTER,"ANDREW HUNT, DAVE THOMAS"
4334,1,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403184884M/187020.JPG,375726403,149,2001,4,EMPIRE FALLS,RICHARD RUSSO
4335,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392015126M/17675031.JPG,177582,128,2014,4,THIS STAR WON'T GO OUT: THE LIFE AND WORDS OF ESTHER GRACE EARL,"ESTHER EARL, LORI EARL, WAYNE EARL, JOHN GREEN"
4336,4,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327879369M/8682579.JPG,62183591,153,2011,4,I'LL WALK ALONE,MARY HIGGINS CLARK
4337,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1489284113M/20299683.JPG,135354,109,2014,4,"RAT QUEENS, VOL. 1: SASS & SORCERY","KURTIS J. WIEBE, ROC UPCHURCH"
4338,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420938377M/18775365.JPG,60534052,113,2014,4,THE SHORT AND TRAGIC LIFE OF ROBERT PEACE: A BRILLIANT YOUNG MAN WHO LEFT NEWARK FOR THE IVY LEAGUE,JEFF HOBBS
4339,9,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320416694M/299384.JPG,131308,110,1986,4,SLEEPING BEAUTY: A LITTLE GOLDEN BOOK (DISNEY PRINCESS),"MICHAEL TEITELBAUM, WALT DISNEY COMPANY"
4340,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1409609236M/9799572.JPG,99478471,106,2010,4,"ROCK CHICK REDEMPTION (ROCK CHICK, #3)",KRISTEN ASHLEY
4341,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396671788M/20821087.JPG,24924,154,2014,3,THE PAYING GUESTS,SARAH WATERS
4342,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1255471887M/6547187.JPG,385533853,125,2010,4,"FIRST DROP OF CRIMSON (NIGHT HUNTRESS WORLD, #1)",JEANIENE FROST
4343,10,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361640009M/17286958.JPG,34664,122,2013,4,KILLING JESUS: A HISTORY,"BILL O'REILLY, MARTIN DUGARD"
4344,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373226871M/17802747.JPG,62071041,129,2013,4,WHAT SHE LEFT BEHIND,ELLEN MARIE WISEMAN
4345,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1430780443M/25316313.JPG,679800034,107,2015,4,A DARK LURE,LORETH ANNE WHITE
4346,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1338432693M/12499290.JPG,679800034,135,2012,4,"THE BLINDING KNIFE (LIGHTBRINGER, #2)",BRENT WEEKS
4347,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327948044M/26085.JPG,307700313,119,2004,4,IDENTITY CRISIS,"BRAD MELTZER, RAGS MORALES, MICHAEL BAIR, JOSS WHEDON"
4348,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1283622741M/20082.JPG,679800034,147,1989,4,"THE RENEGADES OF PERN (PERN, #10)",ANNE MCCAFFREY
4349,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404668411M/589979.JPG,56628,136,1987,4,"DAUGHTER OF THE EMPIRE (THE EMPIRE TRILOGY, #1)","RAYMOND E. FEIST, JANNY WURTS"
4350,0,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348523971M/13148921.JPG,167076,143,2012,4,"BLOODLINE (SIGMA FORCE, #8)",JAMES ROLLINS
4351,8,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1477624625M/830.JPG,553380958,180,1992,4,SNOW CRASH,NEAL STEPHENSON
4352,5,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329982839M/423156.JPG,316070629,162,1948,4,KING OF THE WIND: THE STORY OF THE GODOLPHIN ARABIAN,"MARGUERITE HENRY, WESLEY DENNIS"
4353,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354713124M/13320466.JPG,79322,149,2012,3,THE TWELVE TRIBES OF HATTIE,AYANA MATHIS
4354,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364250954M/15797722.JPG,307962520,135,2013,4,"DEEPLY ODD (ODD THOMAS, #6)",DEAN KOONTZ
4355,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1485991317M/8621462.JPG,11371,238,2011,4,A MONSTER CALLS,"PATRICK NESS, JIM KAY, SIOBHAN DOWD"
4356,6,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1451445426M/78433.JPG,8662,203,2000,4,THE BLIND ASSASSIN,MARGARET ATWOOD
4357,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355338978M/16044981.JPG,62300806,132,2013,4,"FLY AWAY (FIREFLY LANE, #2)",KRISTIN HANNAH
4358,7,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399581012M/22054340.JPG,545175305,110,2014,4,"THE QUEEN (THE SELECTION, #0.4)",KIERA CASS
