,0,genres,image_url,isbn,page_num,pub_year,rating,title,writer
2717,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1377989934M/318404.JPG,747549923,136,2004,5,"DRUMS, GIRLS & DANGEROUS PIE (DRUMS, GIRLS & DANGEROUS PIE, #1)",JORDAN SONNENBLICK
2718,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1439920504M/53969.JPG,28380,213,2000,5,THE FEAST OF THE GOAT,"MARIO VARGAS LLOSA, EDITH GROSSMAN"
2719,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362815242M/50275.JPG,60534044,168,1964,5,LAST EXIT TO BROOKLYN,"HUBERT SELBY JR., GILBERT SORRENTINO"
2720,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328693226M/11266880.JPG,440244447,113,2011,5,IT CHOOSES YOU,"MIRANDA JULY, BRIGITTE SIRE"
2721,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348096108M/21719.JPG,123998,173,2002,5,"KISSCUT (GRANT COUNTY, #2)",KARIN SLAUGHTER
2722,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320404514M/1928873.JPG,765329581,137,2008,5,"MIDNIGHT RISING (MIDNIGHT BREED, #4)",LARA ADRIAN
2723,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1377584166M/17930773.JPG,743442849,119,2013,5,"FOUND IN YOU (FIXED, #2)",LAURELIN PAIGE
2724,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1306520962M/10677277.JPG,51975,117,2012,5,"ARTICLE 5 (ARTICLE 5, #1)",KRISTEN SIMMONS
2725,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1266487564M/169331.JPG,142302392,124,1998,5,ADDICTED,ZANE
2726,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327900455M/7775611.JPG,385737432,107,2010,5,"THIRST NO. 3: THE ETERNAL DAWN (THIRST, #3)",CHRISTOPHER PIKE
2727,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1299761476M/7993.JPG,679800034,134,1991,5,"MARIEL OF REDWALL (REDWALL, #4)","BRIAN JACQUES, GARY CHALK"
2728,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336000458M/13262061.JPG,87792,125,2012,5,LIAR & SPY,REBECCA STEAD
2729,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1431358364M/24529123.JPG,62267728,126,2016,5,THIS IS WHERE IT ENDS,MARIEKE NIJKAMP
2730,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1332196118M/13259270.JPG,72611,113,2012,5,FREE WILL,SAM HARRIS
2731,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361745082M/16122163.JPG,679600213,106,2012,5,"FROM ASHES (FROM ASHES, #1)",MOLLY MCADAMS
2732,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352422827M/13530973.JPG,6471250,147,2012,5,ANTIFRAGILE: THINGS THAT GAIN FROM DISORDER,NASSIM NICHOLAS TALEB
2733,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1178296503M/781787.JPG,29202,265,1937,5,OUT OF AFRICA,"ISAK DINESEN, KAREN BLIXEN"
2734,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418330902M/115130.JPG,53637,174,1976,5,A STRANGER IN THE MIRROR,SIDNEY SHELDON
2735,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417981626M/2879.JPG,811874559,119,2004,5,"BLEACH, VOLUME 15",TITE KUBO
2736,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1303511210M/617526.JPG,385538898,142,2007,5,"THE SIX SACRED STONES (JACK WEST JR, #2)",MATTHEW REILLY
2737,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330386466M/8044557.JPG,803736703,111,2010,5,ALL MY FRIENDS ARE DEAD,"AVERY MONSEN, JORY JOHN"
2738,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1432679414M/25430584.JPG,123420,118,2016,5,THE GUEST ROOM,CHRIS BOHJALIAN
2739,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1424981822M/11737313.JPG,425163717,116,2012,5,"THREE TIMES LUCKY (TUPELO LANDING, #1)",SHEILA TURNAGE
2740,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361401256M/16090981.JPG,373210698,108,2013,5,"THIEF (LOVE ME WITH LIES, #3)",TARRYN FISHER
2741,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389932347M/238125.JPG,60809086,163,1998,5,"HOLIDAY IN DEATH (IN DEATH, #7)",J.D. ROBB
2742,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362772965M/13581990.JPG,553212419,130,2013,5,"THE ETERNITY CURE (BLOOD OF EDEN, #2)",JULIE KAGAWA
2743,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486963427M/246225.JPG,425093255,115,1930,5,"STRONG POISON (LORD PETER WIMSEY, #6)",DOROTHY L. SAYERS
2744,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320490450M/3581.JPG,689869118,113,1927,5,"SHERLOCK HOLMES: THE COMPLETE NOVELS AND STORIES, VOLUME I",ARTHUR CONAN DOYLE
2745,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1429422068M/121648.JPG,123182,293,1942,5,"FIVE LITTLE PIGS (HERCULE POIROT, #24)",AGATHA CHRISTIE
2746,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1431981444M/147801.JPG,316089516,131,2004,5,"BLACK WATER (PENDRAGON, #5)",D.J. MACHALE
2747,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1416381591M/23587984.JPG,886777631,115,2014,5,"MAYBE NOT (MAYBE, #1.5)",COLLEEN HOOVER
2748,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344271030M/7134201.JPG,804178429,163,2010,5,THE POSTCARD KILLERS,"JAMES PATTERSON, LIZA MARKLUND"
2749,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329075235M/28695.JPG,87234,126,1996,5,"CITY OF GOLDEN SHADOW (OTHERLAND, #1)",TAD WILLIAMS
2750,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1402314017M/22055283.JPG,689859384,142,2015,5,"HALF THE WORLD (SHATTERED SEA, #2)",JOE ABERCROMBIE
2751,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354795941M/328802.JPG,373210450,157,1981,5,TOTTO-CHAN: THE LITTLE GIRL AT THE WINDOW,"TETSUKO KUROYANAGI, CHIHIRO IWASAKI, DOROTHY BRITTON"
2752,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358701877M/280277.JPG,13118,155,2003,5,"LUCINDA'S SECRET (THE SPIDERWICK CHRONICLES, #3)","HOLLY BLACK, TONY DITERLIZZI"
2753,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397956745M/12637490.JPG,553808036,125,2012,5,"GODDESS INTERRUPTED (GODDESS TEST, #2)",AIMEE CARTER
2754,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400697474M/16150831.JPG,53295,131,2014,5,"IN THE AFTERLIGHT (THE DARKEST MINDS, #3)",ALEXANDRA BRACKEN
2755,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1368569643M/17797381.JPG,749009519,135,2013,5,INNOCENCE,DEAN KOONTZ
2756,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415565992M/23093359.JPG,122808,115,2014,5,"THE WICKED + THE DIVINE, VOL. 1: THE FAUST ACT","KIERON GILLEN, JAMIE MCKELVIE, MATT WILSON, CLAYTON COWLES"
2757,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327951839M/9792287.JPG,544289595,125,2011,5,THE ROSE GARDEN,SUSANNA KEARSLEY
2758,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1489733485M/1464757.JPG,547628382,107,2007,5,"EDENSOR (TETRALOGI LASKAR PELANGI, #3)",ANDREA HIRATA
2759,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1390427593M/18263725.JPG,399250484,113,2014,5,THE CROSSOVER,KWAME ALEXANDER
2760,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1346852168M/9943270.JPG,61284424,123,2013,5,"DARK TRIUMPH (HIS FAIR ASSASSIN, #2)",ROBIN LAFEVERS
2761,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327963062M/411527.JPG,20526,178,2007,5,SLAM,NICK HORNBY
2762,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1277385646M/6619499.JPG,62072188,136,2011,5,"AFTERLIFE (EVERNIGHT, #4)",CLAUDIA GRAY
2763,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1263465492M/7187395.JPG,122570,130,2010,5,"THE WALK (THE WALK, #1)",RICHARD PAUL EVANS
2764,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468408664M/9975779.JPG,671023462,142,2011,5,"PORTRAIT OF A SPY (GABRIEL ALLON, #11)",DANIEL SILVA
2765,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396889528M/18053782.JPG,679800034,119,2014,5,"TAKE A CHANCE (ROSEMARY BEACH, #7; CHANCE, #1)",ABBI GLINES
2766,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1302945904M/321645.JPG,689840349,118,1995,5,"KISSED BY AN ANGEL/THE POWER OF LOVE/SOULMATES (KISSED BY AN ANGEL, #1-3)",ELIZABETH CHANDLER
2767,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1345769360M/30065.JPG,68036,127,2006,5,"THE WALKING DEAD, VOL. 05: THE BEST DEFENSE","ROBERT KIRKMAN, CHARLIE ADLARD, CLIFF RATHBURN"
2768,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1347322295M/24963.JPG,525952896,155,1974,5,"GREENWITCH (THE DARK IS RISING, #3)",SUSAN COOPER
2769,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1385349791M/16171272.JPG,872860744,128,2013,5,THE GOOD LORD BIRD,JAMES MCBRIDE
2770,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336832005M/13505130.JPG,525955100,189,2008,5,"THE ABSENT ONE (DEPARTMENT Q, #2)","JUSSI ADLER-OLSEN, K.E. SEMMEL"
2771,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329635507M/38502.JPG,122298,154,1969,5,NOTES OF A DIRTY OLD MAN,CHARLES BUKOWSKI
2772,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1458586751M/29430007.JPG,151012709,132,2016,5,HOME (MYRON BOLITAR #11),HARLAN COBEN
2773,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1380210727M/17558817.JPG,88350,128,2014,5,"BE WITH ME (WAIT FOR YOU, #2)","J. LYNN, JENNIFER L. ARMENTROUT"
2774,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310704047M/430968.JPG,122196,123,2007,5,MERLE'S DOOR: LESSONS FROM A FREETHINKING DOG,TED KERASOTE
2775,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364140054M/13193855.JPG,122162,111,2012,5,IT STARTS WITH FOOD: DISCOVER THE WHOLE30 AND CHANGE YOUR LIFE IN UNEXPECTED WAYS,"DALLAS HARTWIG, MELISSA HARTWIG"
2776,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356225544M/6765740.JPG,84539,108,2004,5,PERAHU KERTAS,DEE LESTARI
2777,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392309696M/20803962.JPG,60852003,119,2013,5,"UNTIL YOU (FALL AWAY, #1.5)","PENELOPE DOUGLAS, NELSON HOBBS"
2778,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1340468685M/13628812.JPG,679800034,106,2012,5,THE RENT COLLECTOR,CAMRON WRIGHT
2779,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407106698M/199782.JPG,765335344,139,2007,5,"QUEEN OF BABBLE IN THE BIG CITY (QUEEN OF BABBLE, #2)",MEG CABOT
2780,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1233460677M/45432.JPG,142400769,151,2004,5,THE SUPERNATURALIST,EOIN COLFER
2781,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362495700M/13638125.JPG,671664263,116,2013,5,"VICIOUS (VILLAINS, #1)","V.E. SCHWAB, VICTORIA SCHWAB"
2782,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327910708M/542752.JPG,45472,122,2002,5,"THINGS NOT SEEN (THINGS, #1)",ANDREW CLEMENTS
2783,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328797053M/79257.JPG,893816949,120,1987,5,DON'T PANIC: THE OFFICIAL HITCHHIKER'S GUIDE TO THE GALAXY COMPANION,NEIL GAIMAN
2784,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372366969M/12194.JPG,609807919,704,1900,5,LORD JIM,JOSEPH CONRAD
2785,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312051661M/134360.JPG,679800034,106,1972,5,DIANE ARBUS: MONOGRAPH,"DIANE ARBUS, STAN GROSSFELD, DOON ARBUS, MARVIN ISRAEL"
2786,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388707744M/199687.JPG,316040096,114,2003,5,"SECOND HELPINGS (JESSICA DARLING, #2)",MEGAN MCCAFFERTY
2787,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328489431M/6489529.JPG,515136263,155,2009,5,"THE BURNING LAND (THE SAXON STORIES, #5)",BERNARD CORNWELL
2788,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1286563960M/6472451.JPG,7133618,116,2009,5,ASH,MALINDA LO
2789,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1304979355M/114187.JPG,441014186,168,2002,5,"CHESAPEAKE BLUE (CHESAPEAKE BAY SAGA, #4)",NORA ROBERTS
2790,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322571773M/61886.JPG,767915593,149,2000,5,"THE CURSE OF CHALION (WORLD OF THE FIVE GODS, #1)",LOIS MCMASTER BUJOLD
2791,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309198180M/112292.JPG,425238814,132,2006,5,"DAUNTLESS (THE LOST FLEET, #1)",JACK CAMPBELL
2792,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320399611M/763047.JPG,553265954,131,1997,5,STRAIGHT TALKING,JANE GREEN
2793,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1301853642M/8341567.JPG,446610178,120,2011,5,"THE PERFECT PLAY (PLAY BY PLAY, #1)",JACI BURTON
2794,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1290053535M/30672.JPG,78795,221,1940,5,DARKNESS AT NOON,"ARTHUR KOESTLER, DAPHNE HARDY"
2795,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353302273M/43327.JPG,226458083,174,2000,5,THE SKY IS FALLING,SIDNEY SHELDON
2796,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1457914582M/28220985.JPG,385533411,117,2016,5,"A GREAT RECKONING (CHIEF INSPECTOR ARMAND GAMACHE, #12)",LOUISE PENNY
2797,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396422530M/61539.JPG,70376,185,1962,5,THE STRUCTURE OF SCIENTIFIC REVOLUTIONS,THOMAS S. KUHN
2798,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320510358M/7140754.JPG,394719689,170,2010,5,SOLAR,IAN MCEWAN
2799,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391384454M/18079683.JPG,515124214,124,2013,5,"BOY, SNOW, BIRD",HELEN OYEYEMI
2800,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403191163M/228765.JPG,679800034,105,1973,5,ZEN OF SEEING: SEEING/DRAWING AS MEDITATION,FREDERICK FRANCK
2801,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399120297M/59825.JPG,679800034,166,1998,5,"INNER HARBOR (CHESAPEAKE BAY SAGA, #3)",NORA ROBERTS
2802,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310494369M/6726595.JPG,61493341,124,2009,5,"FLIRT (ANITA BLAKE, VAMPIRE HUNTER #18)",LAURELL K. HAMILTON
2803,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1422476749M/23014670.JPG,61288853,138,2015,5,THE BOOK OF SPECULATION,ERIKA SWYLER
2804,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1335716595M/10756240.JPG,11100,149,2012,5,TELEGRAPH AVENUE,MICHAEL CHABON
2805,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1306605099M/2051840.JPG,679800034,118,2008,5,"THE COFFIN CLUB (VAMPIRE KISSES, #5)",ELLEN SCHREIBER
2806,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336056522M/22358.JPG,19404,120,2005,5,WE3,"GRANT MORRISON, FRANK QUITELY"
2807,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364233122M/167010.JPG,91879205,117,2003,5,"FABLES, VOL. 2: ANIMAL FARM","BILL WILLINGHAM, MARK BUCKINGHAM, STEVE LEIALOHA, JAMES JEAN"
2808,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391343317M/6390031.JPG,140236236,114,2007,5,THE IMPROBABLE ADVENTURES OF SHERLOCK HOLMES,"JOHN JOSEPH ADAMS, ROBERT J. SAWYER, STEPHEN KING, MICHAEL MOORCOCK, SHARYN MCCRUMB, STEPHEN BAXTER, ANNE PERRY, BARBARA HAMBLY, TANITH LEE, NEIL GAIMAN, ROB ROGERS, NAOMI NOVIK, ANTHONY BURGESS, DOMINIC GREEN, LAURIE R. KING, BARBARA RODEN, PETER TREMAYNE, TIM LEBBON, BRADLEY H. SINOR, EDWARD D. HOCH, VONDA N. MCINTYRE, DARRELL SCHWEITZER, MARY ROBINETTE KOWAL, H.PAUL JEFFERS, GEOFFREY A. LANDIS, AMY MYERS, TONY PI, CHRIS ROBERSON, MARK VALENTINE"
2809,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398617130M/133729.JPG,385732074,145,2002,5,LUCKY MAN,MICHAEL J. FOX
2810,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1365925619M/5872.JPG,60576170,149,1991,5,"REGENERATION (REGENERATION, #1)",PAT BARKER
2811,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342343845M/301022.JPG,51576,135,2005,5,"THE BOYFRIEND LIST: 15 GUYS, 11 SHRINK APPOINTMENTS, 4 CERAMIC FROGS AND ME, RUBY OLIVER (RUBY OLIVER, #1)",E. LOCKHART
2812,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410132000M/53061.JPG,679824111,383,1912,5,DEATH IN VENICE,"THOMAS MANN, MICHAEL HENRY HEIM, MICHAEL CUNNINGHAM"
2813,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327877328M/10767466.JPG,34003,106,2011,5,HARK! A VAGRANT,KATE BEATON
2814,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320508235M/824734.JPG,61230839,156,2002,5,"DINOSAURS BEFORE DARK (MAGIC TREE HOUSE, #1)","MARY POPE OSBORNE, SALVATORE MURDOCCA"
2815,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328756752M/89959.JPG,60725133,164,1787,5,THE CONSTITUTION OF THE UNITED STATES OF AMERICA,FOUNDING FATHERS
2816,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1274212433M/110387.JPG,14688,138,2007,5,"THE SECRET DIARIES OF MISS MIRANDA CHEEVER (BEVELSTOKE, #1)",JULIA QUINN
2817,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327954705M/199785.JPG,425234339,150,2001,5,"REUNION (THE MEDIATOR, #3)",MEG CABOT
2818,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1372562277M/8533018.JPG,812993101,129,2011,5,"THE SCOTTISH PRISONER (LORD JOHN GREY, #3)",DIANA GABALDON
2819,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1292915430M/7121598.JPG,425201333,125,2010,5,"BULLET (ANITA BLAKE, VAMPIRE HUNTER #19)",LAURELL K. HAMILTON
2820,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443294379M/25776122.JPG,679800034,104,2016,5,THE SUMMER BEFORE THE WAR,HELEN SIMONSON
2821,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309282858M/298137.JPG,399167846,160,2003,5,MAO'S LAST DANCER,LI CUNXIN
2822,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420938377M/18775365.JPG,60534052,113,2014,5,THE SHORT AND TRAGIC LIFE OF ROBERT PEACE: A BRILLIANT YOUNG MAN WHO LEFT NEWARK FOR THE IVY LEAGUE,JEFF HOBBS
2823,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443368070M/23846013.JPG,140186301,132,2015,5,"THE ROSE SOCIETY (THE YOUNG ELITES, #2)",MARIE LU
2824,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394126332M/21721.JPG,553279718,179,2003,5,"A FAINT COLD FEAR (GRANT COUNTY, #3)",KARIN SLAUGHTER
2825,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373459729M/395182.JPG,316726192,176,1954,5,LUCKY JIM,"KINGSLEY AMIS, DAVID LODGE"
2826,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375272637M/234489.JPG,679722637,132,1987,5,"THE UPLIFT WAR (THE UPLIFT SAGA, #3)",DAVID BRIN
2827,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351341588M/178813.JPG,810996162,156,2003,5,TRADING UP,CANDACE BUSHNELL
2828,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1321111302M/80616.JPG,736421866,188,1934,5,THE THIN MAN,DASHIELL HAMMETT
2829,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328811516M/7528717.JPG,62224107,113,2010,5,THE WIMPY KID MOVIE DIARY (DIARY OF A WIMPY KID),JEFF KINNEY
2830,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320524015M/141019.JPG,679800034,184,1812,5,SNOW WHITE AND THE SEVEN DWARFS (LITTLE GOLDEN BOOK),WALT DISNEY COMPANY
2831,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414618400M/22465597.JPG,46767,132,2015,5,VANISHING GIRLS,LAUREN OLIVER
2832,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479773726M/26999.JPG,120224,147,2004,5,"SOMETHING ROTTEN (THURSDAY NEXT, #4)",JASPER FFORDE
2833,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358274572M/6087756.JPG,60092572,135,2010,5,"WHITE CAT (CURSE WORKERS, #1)",HOLLY BLACK
2834,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376738412M/18337259.JPG,54960,106,2011,5,"A GAME OF THRONES: COMIC BOOK, ISSUE 1","DANIEL ABRAHAM, GEORGE R.R. MARTIN, TOMMY PATTERSON"
2835,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1461056182M/7679.JPG,553575384,177,1972,5,THE TERMINAL MAN,MICHAEL CRICHTON
2836,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1273009084M/7646805.JPG,749934131,159,2010,5,"THE GIFT (WITCH & WIZARD, #2)","JAMES PATTERSON, NED RUST"
2837,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1469410460M/77773.JPG,446617091,135,1998,5,"TO SAY NOTHING OF THE DOG (OXFORD TIME TRAVEL, #2)",CONNIE WILLIS
2838,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314315865M/132778.JPG,385495404,163,1997,5,"VENGEANCE IN DEATH (IN DEATH, #6)",J.D. ROBB
2839,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1172082458M/136638.JPG,553062182,168,2005,5,"DANCE OF DEATH (PENDERGAST, #6; DIOGENES, #2)","DOUGLAS PRESTON, LINCOLN CHILD"
2840,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320438405M/147602.JPG,86925,109,2000,5,THE FIRST AMERICAN: THE LIFE AND TIMES OF BENJAMIN FRANKLIN,H.W. BRANDS
2841,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320525063M/923950.JPG,380817926,136,1996,5,THE HIGHLY SENSITIVE PERSON: HOW TO THRIVE WHEN THE WORLD OVERWHELMS YOU,ELAINE N. ARON
2842,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1435843806M/22554204.JPG,553286390,114,2015,5,"LUMBERJANES, VOL. 1: BEWARE THE KITTEN HOLY","NOELLE STEVENSON, GRACE ELLIS, SHANNON WATERS, SHANNON WATTERS, BROOKE A. ALLEN, FAITH HICKS, KAT LEYH, BROOKE ALLEN, CAROLYN NOWAK, VARIOUS, CAREY PIETSCH"
2843,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1390894862M/3973.JPG,545284155,152,2003,5,"ILIUM (ILIUM, #1)",DAN SIMMONS
2844,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403168128M/28481.JPG,679724516,137,1990,5,"DRAGON WING (THE DEATH GATE CYCLE, #1)","MARGARET WEIS, TRACY HICKMAN"
