book_id,title,writer,genres,page_num,pub_year,rating,isbn,image_url
4355,#GIRLBOSS,SOPHIA AMORUSO,TRAVEL,135,2014,5,9640,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1390931472M/18667945.JPG
4356,A TOWN LIKE ALICE,NEVIL SHUTE,CRIME,214,1950,5,553807218,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327957610M/107301.JPG
4357,THE GIRL WHO CHASED THE MOON,SARAH ADDISON ALLEN,TRAVEL,131,2010,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320483463M/5126859.JPG
4358,BATTLE ROYALE,"KOUSHUN TAKAMI, YUJI ONIKI",BIOGRAPHY,136,1999,5,16835,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331235272M/57891.JPG
4359,"CHOBITS, VOL. 1","CLAMP, SHIRLEY KUBO",CRIME,114,2001,5,316176532,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1487723428M/667985.JPG
4360,A GOD IN RUINS,KATE ATKINSON,YOUNGADULT,158,2015,5,61449121,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1451442002M/3722183.JPG
4361,"PLAGUE (GONE, #4)",MICHAEL  GRANT,SCIENCE,136,2011,5,785132619,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1277829926M/6686101.JPG
4362,"KICK-ASS (KICK-ASS, #1)","MARK MILLAR, JOHN ROMITA JR., ROB LIEFELD",SCIENCE,130,2010,5,446195502,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343964935M/3918010.JPG
4363,"DIVINE JUSTICE (CAMEL CLUB, #4)",DAVID BALDACCI,TRAVEL,151,2008,5,393068471,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336266873M/3410425.JPG
4364,PACKING FOR MARS: THE CURIOUS SCIENCE OF LIFE IN THE VOID,MARY ROACH,BIOGRAPHY,136,2010,5,23040,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1290480157M/7237456.JPG
4365,HOMEGOING,YAA GYASI,SCIENCE,156,2016,5,67932,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1448108591M/27071490.JPG
4366,WAR BRIDES,HELEN BRYAN,BIOGRAPHY,124,2007,5,374346674,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341794666M/10776793.JPG
4367,LOVE LETTERS TO THE DEAD,AVA DELLAIRA,SCIENCEFICTION,160,2014,5,15328,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1497096111M/18140047.JPG
4368,"THE MONUMENTS MEN: ALLIED HEROES, NAZI THIEVES, AND THE GREATEST TREASURE HUNT IN HISTORY","ROBERT M. EDSEL, BRET WITTER",TRAVEL,158,2009,5,671047345,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344270659M/6514074.JPG
4369,"SEPARATION OF POWER (MITCH RAPP, #5)",VINCE FLYNN,SCIENCE,148,2001,5,316399620,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314830847M/937249.JPG
4370,THE FIRST FIFTEEN LIVES OF HARRY AUGUST,CLAIRE NORTH,BIOGRAPHY,151,2014,5,679444327,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407712314M/20706317.JPG
4371,THE WARMTH OF OTHER SUNS: THE EPIC STORY OF AMERICA'S GREAT MIGRATION,ISABEL WILKERSON,YOUNGADULT,126,2010,5,21510,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1433354252M/8171378.JPG
4372,"CONSENT TO KILL (MITCH RAPP, #8)",VINCE FLYNN,SCIENCE,142,2005,5,62309668,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403880384M/154424.JPG
4373,ELIZABETH IS MISSING,EMMA HEALEY,SCIENCEFICTION,166,2014,5,33390,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388883559M/18635113.JPG
4374,"LICK (STAGE DIVE, #1)",KYLIE SCOTT,PHILOSOPHY,142,2013,5,449000656,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1421855031M/17983690.JPG
4375,"J IS FOR JUDGMENT (KINSEY MILLHONE, #10)",SUE GRAFTON,CRIME,155,1993,5,345476166,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1315138239M/89165.JPG
4376,"THE TEMPLAR LEGACY (COTTON MALONE, #1)",STEVE BERRY,HISTORY,168,2006,5,316081051,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1413393638M/75024.JPG
4377,"FEED (NEWSFLESH TRILOGY, #1)",MIRA GRANT,ADVENTURE,128,2010,5,399252517,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408500437M/7094569.JPG
4378,BROWN GIRL DREAMING,JACQUELINE WOODSON,SCIENCE,117,2014,5,441102670,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1424308405M/20821284.JPG
4379,CHAPTERHOUSE: DUNE (DUNE CHRONICLES #6),FRANK HERBERT,HORROR,172,1985,5,35625,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1260954505M/105.JPG
4380,"TIGER'S CURSE (THE TIGER SAGA, #1)",COLLEEN HOUCK,CLASSIC,150,2011,5,316134074,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327878915M/9284655.JPG
4381,"DREAMS OF GODS & MONSTERS (DAUGHTER OF SMOKE & BONE, #3)",LAINI TAYLOR,HORROR,167,2014,5,26544,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1461353810M/13618440.JPG
4382,"YOU (YOU, #1)",CAROLINE KEPNES,CLASSIC,145,2014,5,316296198,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411958102M/20821614.JPG
4383,THE MAGUS,JOHN FOWLES,YOUNGADULT,194,1965,5,140274219,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441323311M/16286.JPG
4384,WIDE SARGASSO SEA,JEAN RHYS,YOUNGADULT,197,1966,5,786942460,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327870846M/44597.JPG
4385,"THE CRYSTAL SHARD (FORGOTTEN REALMS: ICEWIND DALE, #1; LEGEND OF DRIZZT, #4)",R.A. SALVATORE,BIOGRAPHY,144,1988,5,60572973,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331146192M/66693.JPG
4386,"THE GOOD, THE BAD, AND THE UNDEAD (THE HOLLOWS, #2)",KIM HARRISON,HORROR,147,2005,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391023304M/30262.JPG
4387,THE RULES OF ATTRACTION,BRET EASTON ELLIS,TRAVEL,168,1987,5,23650,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468426907M/9912.JPG
4388,ANYA'S GHOST,VERA BROSGOL,HORROR,118,2011,5,40120,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1316739317M/9615347.JPG
4389,A HOUSE IN THE SKY,"AMANDA LINDHOUT, SARA CORBETT",PHILOSOPHY,128,2013,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1370379455M/18039963.JPG
4390,"TERRIER (BEKA COOPER, #1)",TAMORA PIERCE,BIOGRAPHY,123,2006,5,16956,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398029898M/13829.JPG
4391,THE BOY WHO SNEAKS IN MY BEDROOM WINDOW,KIRSTY MOSELEY,CLASSIC,117,2011,5,345542886,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398682775M/13628209.JPG
4392,"TAKEDOWN TWENTY (STEPHANIE PLUM, #20)",JANET EVANOVICH,SCIENCE,127,2013,5,547959109,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373758461M/17908462.JPG
4393,"THE TESTING (THE TESTING, #1)",JOELLE CHARBONNEAU,PHILOSOPHY,142,2013,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363452191M/13326831.JPG
4394,THE LOST WIFE,ALYSON RICHMAN,CLASSIC,139,2011,5,6280897,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394994929M/11010251.JPG
4395,THE FOUR LOVES,C.S. LEWIS,SCIENCE,185,1960,5,345807952,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1276287504M/30633.JPG
4396,"MAD ABOUT THE BOY (BRIDGET JONES, #3)",HELEN FIELDING,HISTORY,189,2013,5,765378558,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374883586M/17262155.JPG
4397,"SHADOWS OF SELF (MISTBORN, #5)",BRANDON SANDERSON,HISTORY,125,2015,5,446573051,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1435053013M/16065004.JPG
4398,"THE FORGOTTEN (JOHN PULLER, #2)",DAVID BALDACCI,SCIENCE,145,2012,5,42300,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350923777M/15842230.JPG
4399,AMERICAN LION: ANDREW JACKSON IN THE WHITE HOUSE,JON MEACHAM,CRIME,117,2008,5,7973,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320480904M/3147367.JPG
4400,THE WRIGHT BROTHERS,DAVID MCCULLOUGH,CRIME,130,2015,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1430942575M/22609391.JPG
4401,FOREVER . . .,JUDY BLUME,CRIME,147,1975,5,307590615,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327962165M/37743.JPG
4402,DECISION POINTS,GEORGE W. BUSH,YOUNGADULT,139,2010,5,32760,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320428975M/8099187.JPG
4403,"EMPEROR MAGE (IMMORTALS, #3)",TAMORA PIERCE,BIOGRAPHY,135,1994,5,46700,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1166573612M/13833.JPG
4404,"TRANSMETROPOLITAN, VOL. 1: BACK ON THE STREET (TRANSMETROPOLITAN, #1)","WARREN ELLIS, DARICK ROBERTSTON, GARTH ENNIS",HORROR,113,1998,5,60652381,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320606005M/22416.JPG
4405,A GRIEF OBSERVED,C.S. LEWIS,ADVENTURE,187,1961,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1412529325M/49221.JPG
4406,"THE SIEGE OF MACINDAW (RANGER'S APPRENTICE, #6)",JOHN FLANAGAN,BIOGRAPHY,144,2006,5,66538,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327445821M/1814843.JPG
4407,"ALL IN (THE BLACKSTONE AFFAIR, #2)",RAINE MILLER,YOUNGADULT,125,2012,5,39144,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358492101M/16001443.JPG
4408,TWO-WAY STREET,LAUREN BARNHOLDT,HORROR,117,2007,5,307594033,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1381750633M/1672727.JPG
4409,THE END OF YOUR LIFE BOOK CLUB,WILL SCHWALBE,CLASSIC,141,2012,5,66436,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333576665M/13414676.JPG
4410,"WHILE IT LASTS (SEA BREEZE, #3)",ABBI GLINES,PHILOSOPHY,123,2012,5,770436420,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1332261619M/13496738.JPG
4411,A CONSTELLATION OF VITAL PHENOMENA,ANTHONY MARRA,TRAVEL,149,2013,5,593073894,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408313066M/18428067.JPG
4412,"MAKE ME (JACK REACHER, #20)",LEE CHILD,ADVENTURE,148,2015,5,39060,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1467905395M/23664710.JPG
4413,LILAC GIRLS,MARTHA HALL KELLY,ADVENTURE,120,2016,5,66300,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462850258M/25893693.JPG
4414,WHEN I FOUND YOU,CATHERINE RYAN HYDE,TRAVEL,125,2009,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1377009785M/17667452.JPG
4415,A MAN WITHOUT A COUNTRY,KURT VONNEGUT JR.,SCIENCEFICTION,164,2005,5,13920,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330997432M/4979.JPG
4416,Z: A NOVEL OF ZELDA FITZGERALD,THERESE ANNE FOWLER,BIOGRAPHY,132,2013,5,804178747,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396815892M/15994634.JPG
4417,"PERSONAL (JACK REACHER, #19)",LEE CHILD,PHILOSOPHY,164,2014,5,13890,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468705564M/20263040.JPG
4418,"SAGA, VOL. 3 (SAGA, #3)","BRIAN K. VAUGHAN, FIONA STAPLES",TRAVEL,122,2014,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486028973M/19358975.JPG
4419,BLACK HOLE,CHARLES BURNS,HORROR,124,1995,5,842314296,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327895219M/38333.JPG
4420,HINDS' FEET ON HIGH PLACES,HANNAH HURNARD,HORROR,183,1955,5,14784,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312284337M/821056.JPG
4421,"THE DEMON KING (SEVEN REALMS, #1)",CINDA WILLIAMS CHIMA,SCIENCE,128,2009,5,486275485,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1379482652M/6342491.JPG
4422,MEDEA,"EURIPIDES, REX WARNER",ADVENTURE,404,-431,5,763622591,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328868366M/752900.JPG
4423,FEED,M.T. ANDERSON,SCIENCE,132,2002,5,45639,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327891005M/169756.JPG
4424,"THE LEAGUE OF EXTRAORDINARY GENTLEMEN, VOL. 1","ALAN MOORE, KEVIN O'NEILL",BIOGRAPHY,136,2000,5,545060478,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327894724M/297627.JPG
4425,"THE VIPER'S NEST (39 CLUES, #7)",PETER LERANGIS,SCIENCEFICTION,125,2010,5,28520,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1357211053M/6393047.JPG
4426,THE GODS THEMSELVES,ISAAC ASIMOV,YOUNGADULT,200,1972,5,35802,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351076141M/41821.JPG
4427,BAREFOOT CONTESSA AT HOME: EVERYDAY RECIPES YOU'LL MAKE OVER AND OVER AGAIN,"INA GARTEN, QUENTIN BACON",PHILOSOPHY,104,2006,5,62265423,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320557161M/120230.JPG
4428,"10% HAPPIER: HOW I TAMED THE VOICE IN MY HEAD, REDUCED STRESS WITHOUT LOSING MY EDGE, AND FOUND SELF-HELP THAT ACTUALLY WORKS",DAN   HARRIS,SCIENCE,129,2014,5,65790,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1451446393M/18505796.JPG
4429,"GROUNDED (UP IN THE AIR, #3)",R.K. LILLEY,HORROR,108,2013,5,65756,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358701028M/16139641.JPG
4430,ORANGES ARE NOT THE ONLY FRUIT,JEANETTE WINTERSON,HORROR,166,1985,5,425204693,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1267717580M/15055.JPG
4431,"FROM POTTER'S FIELD (KAY SCARPETTA, #6)",PATRICIA CORNWELL,ADVENTURE,208,1995,5,65688,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309209800M/6537.JPG
4432,NIMONA,NOELLE STEVENSON,CRIME,122,2015,5,62282719,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1412626919M/19351043.JPG
4433,BAD FEMINIST,ROXANE GAY,CRIME,125,2014,5,385722206,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1421292744M/18813642.JPG
4434,BALZAC AND THE LITTLE CHINESE SEAMSTRESS,"DAI SIJIE, INA RILKE",CLASSIC,145,2000,5,446610224,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403188885M/533465.JPG
4435,"THE BIG BAD WOLF  (ALEX CROSS, #9)",JAMES PATTERSON,BIOGRAPHY,180,2003,5,385501129,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388328154M/6588.JPG
4436,THE PARTICULAR SADNESS OF LEMON CAKE,AIMEE BENDER,SCIENCE,145,2010,5,62280678,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320541766M/7048800.JPG
4437,"DOROTHY MUST DIE (DOROTHY MUST DIE, #1)",DANIELLE  PAIGE,BIOGRAPHY,120,2014,5,590930028,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1381437107M/18053060.JPG
4438,"NO, DAVID!",DAVID SHANNON,CRIME,115,1998,5,425116840,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360058223M/1062516.JPG
4439,"THE CARDINAL OF THE KREMLIN (JACK RYAN UNIVERSE, #5)",TOM CLANCY,CRIME,176,1988,5,316129070,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1319381380M/382549.JPG
4440,"ABADDON'S GATE (THE EXPANSE, #3)",JAMES S.A. COREY,SCIENCE,135,2013,5,62235656,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407572059M/16131032.JPG
4441,THE DISTANCE BETWEEN US,KASIE WEST,HISTORY,121,2013,5,316041440,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358144875M/15283043.JPG
4442,HATE LIST,JENNIFER BROWN,SCIENCE,133,2009,5,679721037,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479653095M/6316171.JPG
4443,HIROSHIMA,JOHN HERSEY,CRIME,202,1946,5,525955097,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1499717742M/27323.JPG
4444,FOOL ME ONCE,HARLAN COBEN,ADVENTURE,142,2016,5,590431978,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443190440M/26109394.JPG
4445,"SCARY STORIES TO TELL IN THE DARK (SCARY STORIES, #1)","ALVIN SCHWARTZ, STEPHEN GAMMELL",SCIENCEFICTION,129,1981,5,5005,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440189576M/1325218.JPG
4446,"THE SORCERER IN THE NORTH (RANGER'S APPRENTICE, #5)",JOHN FLANAGAN,HISTORY,154,2006,5,552154229,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327918728M/1524173.JPG
4447,"THE FIFTH ELEPHANT (DISCWORLD, #24; CITY WATCH, #5)",TERRY PRATCHETT,CRIME,161,1999,5,65144,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327961702M/63720.JPG
4448,WRECKAGE,EMILY BLEEKER,SCIENCEFICTION,101,2015,5,553282980,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1422826024M/23745132.JPG
4449,DEAD POETS SOCIETY,N.H. KLEINBAUM,HORROR,146,1988,5,312590989,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359814692M/67238.JPG
4450,"NIGHT STAR (THE IMMORTALS, #5)",ALYSON NOEL,SCIENCE,155,2010,5,62011995,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362336383M/7739934.JPG
4451,"STARCROSSED (STARCROSSED, #1)",JOSEPHINE ANGELINI,ADVENTURE,147,2011,5,451213041,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358266716M/9462795.JPG
4452,THE ROAD TO THE DARK TOWER: EXPLORING STEPHEN KING'S MAGNUM OPUS,BEV VINCENT,ADVENTURE,110,2004,5,340893605,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309204235M/452157.JPG
4453,"INCARCERON (INCARCERON, #1)",CATHERINE FISHER,HISTORY,149,2007,5,743269268,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327414514M/332775.JPG
4454,"THE VIRGIN'S LOVER (THE PLANTAGENET AND TUDOR NOVELS, #13)",PHILIPPA GREGORY,SCIENCEFICTION,151,2004,5,743294270,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441424964M/16183.JPG
4455,FLY AWAY HOME,JENNIFER WEINER,CRIME,131,2010,5,393343448,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1267210300M/7227174.JPG
4456,BOOMERANG: TRAVELS IN THE NEW THIRD WORLD,MICHAEL   LEWIS,CLASSIC,145,2011,5,380776839,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1345046879M/13707738.JPG
4457,"IT HAD TO BE YOU (CHICAGO STARS, #1)",SUSAN ELIZABETH PHILLIPS,HORROR,147,1994,5,34050,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1297088239M/73070.JPG
4458,THEN CAME YOU,JENNIFER WEINER,HISTORY,127,2010,5,452281423,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308787263M/9758764.JPG
4459,"THE CLAIMING OF SLEEPING BEAUTY (SLEEPING BEAUTY, #1)","A.N. ROQUELAURE, ANNE RICE",SCIENCEFICTION,151,1983,5,25368,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1340735794M/26582.JPG
4460,THE NARROW ROAD TO THE DEEP NORTH,RICHARD FLANAGAN,HISTORY,163,2013,5,64702,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374734363M/17905709.JPG
4461,"FLAT-OUT LOVE (FLAT-OUT LOVE, #1)",JESSICA PARK,SCIENCE,127,2011,5,156453800,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333821470M/11096647.JPG
4462,INVISIBLE CITIES,"ITALO CALVINO, WILLIAM WEAVER",HISTORY,225,1972,5,61935085,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468623303M/9809.JPG
4463,"FIRELIGHT (FIRELIGHT, #1)",SOPHIE JORDAN,CRIME,151,2010,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1269737893M/6448470.JPG
4464,PUT ME IN THE ZOO,ROBERT LOPSHIRE,TRAVEL,117,1960,5,812515285,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327947254M/413158.JPG
4465,"A FIRE UPON THE DEEP (ZONES OF THOUGHT, #1)",VERNOR VINGE,HISTORY,167,1992,5,64532,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333915005M/77711.JPG
4466,"BEAUTIFUL OBLIVION (THE MADDOX BROTHERS, #1)",JAMIE MCGUIRE,HISTORY,141,2014,5,60590297,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398284779M/18104607.JPG
4467,"YOU SUCK (A LOVE STORY, #2)",CHRISTOPHER MOORE,CRIME,137,2007,5,152026320,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331323414M/33453.JPG
4468,THE NAPPING HOUSE,"AUDREY WOOD, DON    WOOD",HISTORY,136,1984,5,553807226,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410229873M/815234.JPG
4469,THE PEACH KEEPER,SARAH ADDISON ALLEN,CLASSIC,134,2011,5,316036196,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320549305M/8546358.JPG
4470,"FANG (MAXIMUM RIDE, #6)",JAMES PATTERSON,SCIENCE,140,2010,5,60725117,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344269411M/6431790.JPG
4471,"SHADOWLAND (THE MEDIATOR, #1)",MEG CABOT,BIOGRAPHY,158,2000,5,4950,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327886166M/187811.JPG
4472,"KING OF THORNS (THE BROKEN EMPIRE, #2)",MARK  LAWRENCE,HORROR,128,2012,5,22899,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322539112M/12891107.JPG
4473,SUPERMAN: RED SON,"MARK MILLAR, KILIAN PLUNKETT, ANDREW ROBINSON, WALDEN WONG, DAVE JOHNSON",SCIENCEFICTION,137,2003,5,749942010,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298557533M/154798.JPG
4474,SISTER,ROSAMUND LUPTON,SCIENCE,170,2010,5,21952,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320189763M/8196732.JPG
4475,MILK AND HONEY,RUPI KAUR,SCIENCE,127,2014,5,99498596,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1491595510M/23513349.JPG
4476,CIRCLE OF FRIENDS,MAEVE BINCHY,SCIENCE,182,1990,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342486126M/41977.JPG
4477,"SHIP OF MAGIC (LIVESHIP TRADERS, #1)",ROBIN HOBB,HISTORY,156,1998,5,747545251,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360507722M/45100.JPG
4478,PSYCHO,ROBERT BLOCH,CRIME,101,1959,5,310321913,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393286878M/156427.JPG
4479,ONE THOUSAND GIFTS: A DARE TO LIVE FULLY RIGHT WHERE YOU ARE,ANN VOSKAMP,HORROR,130,2011,5,6479758,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1393970725M/8592946.JPG
4480,"EXECUTIVE ORDERS (JACK RYAN UNIVERSE, #9)",TOM CLANCY,BIOGRAPHY,163,1996,5,64022,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1419127064M/19675.JPG
4481,"TWISTED PERFECTION (ROSEMARY BEACH, #5; PERFECTION, #1)",ABBI GLINES,ADVENTURE,130,2013,5,224097377,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360904964M/17333880.JPG
4482,SWEET TOOTH,IAN MCEWAN,PHILOSOPHY,170,2012,5,553418777,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344373046M/13562049.JPG
4483,THE LITTLE PARIS BOOKSHOP,"NINA GEORGE, SIMON PARE",HISTORY,107,2013,5,37464,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1412462018M/23278537.JPG
4484,AS A MAN THINKETH,JAMES ALLEN,HORROR,632,1902,5,63886,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1303439193M/81959.JPG
4485,"CAPTIVE IN THE DARK (THE DARK DUET, #1)",C.J. ROBERTS,SCIENCE,121,2011,5,552152943,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1315343569M/12513614.JPG
4486,"MOVING PICTURES (DISCWORLD, #10; INDUSTRIAL REVOLUTION, #1)",TERRY PRATCHETT,SCIENCE,178,1990,5,32856,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320456553M/34510.JPG
4487,"SOJOURN (FORGOTTEN REALMS: THE DARK ELF TRILOGY, #3; LEGEND OF DRIZZT, #3)",R.A. SALVATORE,YOUNGADULT,146,1990,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322861953M/66695.JPG
4488,US,DAVID NICHOLLS,PHILOSOPHY,181,2014,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406116779M/21423525.JPG
4489,UNDAUNTED COURAGE: THE PIONEERING FIRST MISSION TO EXPLORE AMERICA'S WILD FRONTIER,STEPHEN E. AMBROSE,SCIENCE,138,1996,5,807059099,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408925996M/45546.JPG
4490,THE STORY OF MY EXPERIMENTS WITH TRUTH,MAHATMA GANDHI,ADVENTURE,308,1940,5,60575808,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320560971M/112803.JPG
4491,THE TWO PRINCESSES OF BAMARRE,GAIL CARSON LEVINE,BIOGRAPHY,129,2001,5,385344341,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1442734248M/183656.JPG
4492,"NEVER GO BACK (JACK REACHER, #18)",LEE CHILD,HORROR,178,2013,5,553560719,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1467947214M/17262159.JPG
